,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
387009,1688086800000000000,standard-az2-prd-6bd85cf6dc-nl58z,15998260.05,1195519249.0666666
388068,1688085000000000000,standard-az2-prd-6bd85cf6dc-nl58z,17162237.266666666,1195565192.5333333
389032,1688083200000000000,standard-az2-prd-6bd85cf6dc-nl58z,17953600.95,1195489280.0
390039,1688081400000000000,standard-az2-prd-6bd85cf6dc-nl58z,19904751.383333333,1195380258.1333334
391066,1688079600000000000,standard-az2-prd-6bd85cf6dc-nl58z,20573962.033333335,1195333017.6
392124,1688077800000000000,standard-az2-prd-6bd85cf6dc-nl58z,16395851.783333331,1195322914.1333334
393182,1688076000000000000,standard-az2-prd-6bd85cf6dc-nl58z,10830344.466666669,1195296563.2
394225,1688074200000000000,standard-az2-prd-6bd85cf6dc-nl58z,9770180.033333331,1195265843.2
395284,1688072400000000000,standard-az2-prd-6bd85cf6dc-nl58z,8487202.633333333,1195240516.266667
396343,1688070600000000000,standard-az2-prd-6bd85cf6dc-nl58z,11247644.333333334,1195278199.4666667
397394,1688068800000000000,standard-az2-prd-6bd85cf6dc-nl58z,7439301.483333333,1195239560.5333333
398454,1688067000000000000,standard-az2-prd-6bd85cf6dc-nl58z,5504889.666666667,1195269870.9333334
399513,1688065200000000000,standard-az2-prd-6bd85cf6dc-nl58z,4328408.216666667,1195202969.6
400567,1688063400000000000,standard-az2-prd-6bd85cf6dc-nl58z,4562037.55,1195186995.2
401622,1688061600000000000,standard-az2-prd-6bd85cf6dc-nl58z,2210209.6333333333,1195281612.8
402674,1688059800000000000,standard-az2-prd-6bd85cf6dc-nl58z,2568332.5166666666,1195288166.4
403725,1688058000000000000,standard-az2-prd-6bd85cf6dc-nl58z,3651455.3,1195285572.266667
404774,1688056200000000000,standard-az2-prd-6bd85cf6dc-nl58z,2880643.7333333334,1195366946.1333334
405814,1688054400000000000,standard-az2-prd-6bd85cf6dc-nl58z,3600197.75,1195416576.0
406864,1688052600000000000,standard-az2-prd-6bd85cf6dc-nl58z,3328361.033333333,1195423334.4
407912,1688050800000000000,standard-az2-prd-6bd85cf6dc-nl58z,3214670.25,1195406813.8666666
408963,1688049000000000000,standard-az2-prd-6bd85cf6dc-nl58z,4841200.433333334,1195436236.8
410012,1688047200000000000,standard-az2-prd-6bd85cf6dc-nl58z,4970667.516666667,1195409544.5333333
411062,1688045400000000000,standard-az2-prd-6bd85cf6dc-nl58z,6673863.433333334,1195404424.5333333
412117,1688043600000000000,standard-az2-prd-6bd85cf6dc-nl58z,8844100.466666667,1195424836.266667
413171,1688041800000000000,standard-az2-prd-6bd85cf6dc-nl58z,8717507.866666667,1195434257.0666666
414228,1688040000000000000,standard-az2-prd-6bd85cf6dc-nl58z,10087536.9,1195430024.5333333
415283,1688038200000000000,standard-az2-prd-6bd85cf6dc-nl58z,20887779.15,1195459925.3333333
416342,1688036400000000000,standard-az2-prd-6bd85cf6dc-nl58z,19426158.466666665,1195426611.2
417398,1688034600000000000,standard-az2-prd-6bd85cf6dc-nl58z,23984412.116666667,1195402649.6
418456,1688032800000000000,standard-az2-prd-6bd85cf6dc-nl58z,23525458.866666667,1195396642.1333334
419487,1688031000000000000,standard-az2-prd-6bd85cf6dc-nl58z,25336007.266666666,1195346944.0
420544,1688029200000000000,standard-az2-prd-6bd85cf6dc-nl58z,28224251.3,1195292467.2
421602,1688027400000000000,standard-az2-prd-6bd85cf6dc-nl58z,25508212.416666668,1195253760.0
422465,1688025600000000000,standard-az2-prd-6bd85cf6dc-nl58z,25117671.816666663,1195260586.6666667
423521,1688023800000000000,standard-az2-prd-6bd85cf6dc-nl58z,17842023.266666666,1195207680.0
424577,1688022000000000000,standard-az2-prd-6bd85cf6dc-nl58z,18346705.333333332,1195196416.0
425633,1688020200000000000,standard-az2-prd-6bd85cf6dc-nl58z,17372122.916666668,1195165286.4
426689,1688018400000000000,standard-az2-prd-6bd85cf6dc-nl58z,15140544.35,1195142621.8666666
427745,1688016600000000000,standard-az2-prd-6bd85cf6dc-nl58z,16977543.566666666,1195176960.0
428790,1688014800000000000,standard-az2-prd-6bd85cf6dc-nl58z,18557934.233333334,1195140505.6
429855,1688013000000000000,standard-az2-prd-6bd85cf6dc-nl58z,17781982.933333334,1195124804.266667
430913,1688011200000000000,standard-az2-prd-6bd85cf6dc-nl58z,15558077.833333334,1195104187.733333
431964,1688009400000000000,standard-az2-prd-6bd85cf6dc-nl58z,17535197.633333333,1195088145.0666666
432990,1688007600000000000,standard-az2-prd-6bd85cf6dc-nl58z,16437207.916666666,1195077017.6
434049,1688005800000000000,standard-az2-prd-6bd85cf6dc-nl58z,19615895.366666667,1195034146.1333334
435105,1688004000000000000,standard-az2-prd-6bd85cf6dc-nl58z,14479012.733333332,1194980420.266667
