,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
61368,1688643000000000000,drive-az2-prd-85645f87d9-mpw5q,56140535.6,1771610589.8666666
62416,1688641200000000000,drive-az2-prd-85645f87d9-mpw5q,60250378.583333336,1765285478.4
63474,1688639400000000000,drive-az2-prd-85645f87d9-mpw5q,69759993.46666667,1746817911.4666667
64545,1688637600000000000,drive-az2-prd-85645f87d9-mpw5q,79900170.78333333,1762866312.5333333
65617,1688635800000000000,drive-az2-prd-85645f87d9-mpw5q,91572918.33333331,1812809250.1333337
66685,1688634000000000000,drive-az2-prd-85645f87d9-mpw5q,101384180.0,1789997329.0666666
67755,1688632200000000000,drive-az2-prd-85645f87d9-mpw5q,96917549.1,1772167031.4666667
68829,1688630400000000000,drive-az2-prd-85645f87d9-mpw5q,85064141.98333333,1765931417.6
69901,1688628600000000000,drive-az2-prd-85645f87d9-mpw5q,76435728.3,1751708262.4
70975,1688626800000000000,drive-az2-prd-85645f87d9-mpw5q,80253346.2,1754926011.733333
72039,1688625000000000000,drive-az2-prd-85645f87d9-mpw5q,64226808.81666667,1752307780.266667
73155,1688623200000000000,drive-az2-prd-85645f87d9-mpw5q,71122046.58333333,1739742412.8
74276,1688621400000000000,drive-az2-prd-85645f87d9-mpw5q,71376704.7,1757553527.4666667
75364,1688619600000000000,drive-az2-prd-85645f87d9-mpw5q,67543796.18333334,1757423274.6666667
76546,1688617800000000000,drive-az2-prd-85645f87d9-mpw5q,69030422.86666666,1745098205.8666666
77613,1688616000000000000,drive-az2-prd-85645f87d9-mpw5q,67244924.21666667,1752902382.9333334
78684,1688614200000000000,drive-az2-prd-85645f87d9-mpw5q,73113731.41666667,1746747528.5333333
79755,1688612400000000000,drive-az2-prd-85645f87d9-mpw5q,72714227.93333334,1737899349.3333333
80825,1688610600000000000,drive-az2-prd-85645f87d9-mpw5q,71468410.83333333,1738263142.4
81895,1688608800000000000,drive-az2-prd-85645f87d9-mpw5q,63553272.06666667,1732347699.2
82948,1688607000000000000,drive-az2-prd-85645f87d9-mpw5q,61938323.06666667,1734182843.733333
84013,1688605200000000000,drive-az2-prd-85645f87d9-mpw5q,64332820.483333334,1747922670.9333334
85089,1688603400000000000,drive-az2-prd-85645f87d9-mpw5q,72633505.33333333,1748734156.8
86152,1688601600000000000,drive-az2-prd-85645f87d9-mpw5q,71337097.55,1767357713.0666666
87223,1688599800000000000,drive-az2-prd-85645f87d9-mpw5q,97563969.15,1795414084.266667
88291,1688598000000000000,drive-az2-prd-85645f87d9-mpw5q,87659910.88333334,1755905843.2
89368,1688596200000000000,drive-az2-prd-85645f87d9-mpw5q,71083957.66666667,1737098171.733333
90441,1688594400000000000,drive-az2-prd-85645f87d9-mpw5q,49930364.65,1734543701.3333333
91504,1688592600000000000,drive-az2-prd-85645f87d9-mpw5q,37273300.28333333,1720906820.266667
92564,1688590800000000000,drive-az2-prd-85645f87d9-mpw5q,29688433.333333332,1713989017.6
93633,1688589000000000000,drive-az2-prd-85645f87d9-mpw5q,22434151.65,1710486732.8
94692,1688587200000000000,drive-az2-prd-85645f87d9-mpw5q,14745323.15,1696392055.4666667
95763,1688585400000000000,drive-az2-prd-85645f87d9-mpw5q,11243810.133333333,1698107665.0666666
96827,1688583600000000000,drive-az2-prd-85645f87d9-mpw5q,8436943.866666667,1688038331.733333
97883,1688581800000000000,drive-az2-prd-85645f87d9-mpw5q,7449227.133333334,1693768499.2
98618,1688580000000000000,drive-az2-prd-85645f87d9-mpw5q,7273073.083333333,1704172202.6666667
99689,1688578200000000000,drive-az2-prd-85645f87d9-mpw5q,7760755.55,1689986798.9333334
100752,1688576400000000000,drive-az2-prd-85645f87d9-mpw5q,8802759.066666666,1703780078.9333334
101813,1688574600000000000,drive-az2-prd-85645f87d9-mpw5q,10278883.616666667,1723112925.8666666
102875,1688572800000000000,drive-az2-prd-85645f87d9-mpw5q,10846054.033333331,1709868509.8666666
103934,1688571000000000000,drive-az2-prd-85645f87d9-mpw5q,13689931.583333334,1723267276.8
104985,1688569200000000000,drive-az2-prd-85645f87d9-mpw5q,14698732.05,1731577856.0
106032,1688567400000000000,drive-az2-prd-85645f87d9-mpw5q,19986512.8,1725040230.4
107092,1688565600000000000,drive-az2-prd-85645f87d9-mpw5q,22546374.5,1724033365.3333333
108114,1688563800000000000,drive-az2-prd-85645f87d9-mpw5q,30771072.1,1735490969.6
109178,1688562000000000000,drive-az2-prd-85645f87d9-mpw5q,33774526.4,1732822493.8666666
110243,1688560200000000000,drive-az2-prd-85645f87d9-mpw5q,41679663.75,1734434884.266667
