,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
2156,1680537600000000000,body-az2-prd-f864b8c88-4sqz6,4600438.15,814229094.4
2157,1680534000000000000,body-az2-prd-f864b8c88-4sqz6,5170434.891666667,821443208.5333333
2158,1680530400000000000,body-az2-prd-f864b8c88-4sqz6,7832268.158333333,827540582.4
2159,1680526800000000000,body-az2-prd-f864b8c88-4sqz6,12632255.108333332,835670971.7333333
2160,1680523200000000000,body-az2-prd-f864b8c88-4sqz6,14689014.025,836583082.6666666
2161,1680519600000000000,body-az2-prd-f864b8c88-4sqz6,18247400.6,845350707.2
2162,1680516000000000000,body-az2-prd-f864b8c88-4sqz6,22575812.7,848494523.7333333
2163,1680512400000000000,body-az2-prd-f864b8c88-4sqz6,23875357.225,854676377.6
2164,1680508800000000000,body-az2-prd-f864b8c88-4sqz6,27334850.208333332,855255859.2
2165,1680505200000000000,body-az2-prd-f864b8c88-4sqz6,18950606.35,843561130.6666666
2166,1680501600000000000,body-az2-prd-f864b8c88-4sqz6,16071338.158333331,843787707.7333333
2167,1680498000000000000,body-az2-prd-f864b8c88-4sqz6,16588703.108333332,843031654.4
2168,1680494400000000000,body-az2-prd-f864b8c88-4sqz6,14922415.016666668,845066137.6
2169,1680490800000000000,body-az2-prd-f864b8c88-4sqz6,18666454.325,850335914.6666666
2170,1680487200000000000,body-az2-prd-f864b8c88-4sqz6,14545369.383333333,845394807.4666667
2171,1680483600000000000,body-az2-prd-f864b8c88-4sqz6,16075750.15,843136170.6666666
2172,1680480000000000000,body-az2-prd-f864b8c88-4sqz6,18102639.366666667,846076416.0
2173,1680476400000000000,body-az2-prd-f864b8c88-4sqz6,29113561.691666663,865432644.2666667
2174,1680472800000000000,body-az2-prd-f864b8c88-4sqz6,34068736.541666664,875292262.4
2175,1680469200000000000,body-az2-prd-f864b8c88-4sqz6,22836864.85,846639718.4
2176,1680465600000000000,body-az2-prd-f864b8c88-4sqz6,11040346.133333333,832467831.4666667
2177,1680462000000000000,body-az2-prd-f864b8c88-4sqz6,6190720.508333334,817707008.0
2178,1680458400000000000,body-az2-prd-f864b8c88-4sqz6,4220002.358333333,813665075.2
2179,1680454800000000000,body-az2-prd-f864b8c88-4sqz6,3512020.225,806385049.6
2180,1680451200000000000,body-az2-prd-f864b8c88-4sqz6,5101003.958333333,810313386.6666666
2181,1680447600000000000,body-az2-prd-f864b8c88-4sqz6,6386805.866666666,820324556.8
2182,1680444000000000000,body-az2-prd-f864b8c88-4sqz6,7840492.125,822271214.9333333
