,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
308334,1687613400000000000,kibana-kibana-5d996f756d-f9pwp,48382370.4,831577565.8666667
309388,1687611600000000000,kibana-kibana-5d996f756d-f9pwp,58861696.61666667,831964979.2
310437,1687609800000000000,kibana-kibana-5d996f756d-f9pwp,53934621.416666664,832374852.2666667
311491,1687608000000000000,kibana-kibana-5d996f756d-f9pwp,55896504.733333334,830477380.2666667
312547,1687606200000000000,kibana-kibana-5d996f756d-f9pwp,57358551.766666666,830069486.9333333
313596,1687604400000000000,kibana-kibana-5d996f756d-f9pwp,59898005.483333334,829443822.9333333
314649,1687602600000000000,kibana-kibana-5d996f756d-f9pwp,61304957.083333336,826841224.5333333
315703,1687600800000000000,kibana-kibana-5d996f756d-f9pwp,71645642.28333333,828951278.9333333
316742,1687599000000000000,kibana-kibana-5d996f756d-f9pwp,58585464.166666664,830083208.5333333
317795,1687597200000000000,kibana-kibana-5d996f756d-f9pwp,69331803.46666667,830256674.1333333
318843,1687595400000000000,kibana-kibana-5d996f756d-f9pwp,68294650.78333333,829763310.9333333
319900,1687593600000000000,kibana-kibana-5d996f756d-f9pwp,70050758.96666667,830159394.1333333
320945,1687591800000000000,kibana-kibana-5d996f756d-f9pwp,72836431.6,829680708.2666667
322005,1687590000000000000,kibana-kibana-5d996f756d-f9pwp,62865210.43333333,828994969.6
323063,1687588200000000000,kibana-kibana-5d996f756d-f9pwp,65208454.56666667,828616840.5333333
324123,1687586400000000000,kibana-kibana-5d996f756d-f9pwp,72606051.5,826305058.1333333
325171,1687584600000000000,kibana-kibana-5d996f756d-f9pwp,68603341.03333333,830951014.4
326221,1687582800000000000,kibana-kibana-5d996f756d-f9pwp,73827589.15,831196296.5333333
327278,1687581000000000000,kibana-kibana-5d996f756d-f9pwp,62823347.63333333,831396044.8
328324,1687579200000000000,kibana-kibana-5d996f756d-f9pwp,84211511.61666666,829783108.2666667
329369,1687577400000000000,kibana-kibana-5d996f756d-f9pwp,66818830.46666667,832740693.3333334
330417,1687575600000000000,kibana-kibana-5d996f756d-f9pwp,68284884.08333333,829114709.3333334
331462,1687573800000000000,kibana-kibana-5d996f756d-f9pwp,71475646.05,828029405.8666667
332510,1687572000000000000,kibana-kibana-5d996f756d-f9pwp,65043565.56666667,827261542.4
333567,1687570200000000000,kibana-kibana-5d996f756d-f9pwp,74925761.46666667,828987869.8666667
334598,1687568400000000000,kibana-kibana-5d996f756d-f9pwp,65761024.833333336,830128537.6
335654,1687566600000000000,kibana-kibana-5d996f756d-f9pwp,68715893.41666667,831698261.3333334
336701,1687564800000000000,kibana-kibana-5d996f756d-f9pwp,57686530.0,829833625.6
337563,1687563000000000000,kibana-kibana-5d996f756d-f9pwp,65954071.18333333,830438400.0
338612,1687561200000000000,kibana-kibana-5d996f756d-f9pwp,63721589.63333333,829981218.1333333
339666,1687559400000000000,kibana-kibana-5d996f756d-f9pwp,60719127.233333334,829909538.1333333
340728,1687557600000000000,kibana-kibana-5d996f756d-f9pwp,58317407.483333334,829549636.2666667
341774,1687555800000000000,kibana-kibana-5d996f756d-f9pwp,57089461.516666666,829310634.6666666
342820,1687554000000000000,kibana-kibana-5d996f756d-f9pwp,57082708.766666666,828418594.1333333
343874,1687552200000000000,kibana-kibana-5d996f756d-f9pwp,57851610.7,831948049.0666667
344927,1687550400000000000,kibana-kibana-5d996f756d-f9pwp,60669852.9,832892859.7333333
345983,1687548600000000000,kibana-kibana-5d996f756d-f9pwp,52936147.3,832353757.8666667
347027,1687546800000000000,kibana-kibana-5d996f756d-f9pwp,51220287.55,832433834.6666666
348065,1687545000000000000,kibana-kibana-5d996f756d-f9pwp,53402360.78333333,831047270.4
349118,1687543200000000000,kibana-kibana-5d996f756d-f9pwp,52629508.68333333,830928349.8666667
350163,1687541400000000000,kibana-kibana-5d996f756d-f9pwp,49310196.1,829538577.0666667
351214,1687539600000000000,kibana-kibana-5d996f756d-f9pwp,49548988.65,828431633.0666667
352256,1687537800000000000,kibana-kibana-5d996f756d-f9pwp,60375509.96666667,826971613.8666667
353301,1687536000000000000,kibana-kibana-5d996f756d-f9pwp,57200785.46666667,829147340.8
354345,1687534200000000000,kibana-kibana-5d996f756d-f9pwp,52925209.1,829185706.6666666
355387,1687532400000000000,kibana-kibana-5d996f756d-f9pwp,53814768.35,829581243.7333333
356431,1687530600000000000,kibana-kibana-5d996f756d-f9pwp,59098209.38333333,830487278.9333333
357464,1687528800000000000,kibana-kibana-5d996f756d-f9pwp,59680288.68333333,828148804.2666667
358509,1687527000000000000,kibana-kibana-5d996f756d-f9pwp,61396364.03333333,826667554.1333333
359569,1687525200000000000,kibana-kibana-5d996f756d-f9pwp,49691184.083333336,828005376.0
360615,1687523400000000000,kibana-kibana-5d996f756d-f9pwp,67919415.46666667,825500672.0
361662,1687521600000000000,kibana-kibana-5d996f756d-f9pwp,60471591.18333333,830985011.2
362713,1687519800000000000,kibana-kibana-5d996f756d-f9pwp,65222798.06666667,831698466.1333333
363770,1687518000000000000,kibana-kibana-5d996f756d-f9pwp,55765092.68333333,831128439.4666667
364812,1687516200000000000,kibana-kibana-5d996f756d-f9pwp,65521194.85,829171370.6666666
365866,1687514400000000000,kibana-kibana-5d996f756d-f9pwp,63261485.7,828591445.3333334
366926,1687512600000000000,kibana-kibana-5d996f756d-f9pwp,70717911.9,829910630.4
367984,1687510800000000000,kibana-kibana-5d996f756d-f9pwp,69322396.88333334,826043869.8666667
369042,1687509000000000000,kibana-kibana-5d996f756d-f9pwp,69010269.81666666,825100424.5333333
370098,1687507200000000000,kibana-kibana-5d996f756d-f9pwp,69561478.48333333,830850389.3333334
371152,1687505400000000000,kibana-kibana-5d996f756d-f9pwp,61106969.06666667,832924467.2
372207,1687503600000000000,kibana-kibana-5d996f756d-f9pwp,69569431.61666666,831443148.8
373261,1687501800000000000,kibana-kibana-5d996f756d-f9pwp,56151733.766666666,829525128.5333333
374318,1687500000000000000,kibana-kibana-5d996f756d-f9pwp,53733712.96666667,830117614.9333333
375376,1687498200000000000,kibana-kibana-5d996f756d-f9pwp,45992347.733333334,830857011.2
376433,1687496400000000000,kibana-kibana-5d996f756d-f9pwp,47720593.016666666,830720204.8
377483,1687494600000000000,kibana-kibana-5d996f756d-f9pwp,52625078.68333333,826697591.4666667
378541,1687492800000000000,kibana-kibana-5d996f756d-f9pwp,58186868.93333333,832094685.8666667
379581,1687491000000000000,kibana-kibana-5d996f756d-f9pwp,55295977.85,831556471.4666667
380639,1687489200000000000,kibana-kibana-5d996f756d-f9pwp,49393631.1,831767552.0
381702,1687487400000000000,kibana-kibana-5d996f756d-f9pwp,60205229.983333334,831560362.6666666
382370,1687485600000000000,kibana-kibana-5d996f756d-f9pwp,58814897.03333333,829920665.6
383429,1687483800000000000,kibana-kibana-5d996f756d-f9pwp,50532475.86666667,830685047.4666667
384464,1687482000000000000,kibana-kibana-5d996f756d-f9pwp,51678557.766666666,829552435.2
385514,1687480200000000000,kibana-kibana-5d996f756d-f9pwp,62838200.81666667,826556757.3333334
386555,1687478400000000000,kibana-kibana-5d996f756d-f9pwp,57201785.75,833036765.8666667
387620,1687476600000000000,kibana-kibana-5d996f756d-f9pwp,56267848.8,831172539.7333333
388672,1687474800000000000,kibana-kibana-5d996f756d-f9pwp,67453993.33333333,831155336.5333333
389736,1687473000000000000,kibana-kibana-5d996f756d-f9pwp,61571717.1,834583074.1333333
390788,1687471200000000000,kibana-kibana-5d996f756d-f9pwp,58945035.166666664,832540876.8
391847,1687469400000000000,kibana-kibana-5d996f756d-f9pwp,54186612.86666667,830678630.4
392907,1687467600000000000,kibana-kibana-5d996f756d-f9pwp,47412162.61666667,831168921.6
393958,1687465800000000000,kibana-kibana-5d996f756d-f9pwp,51667910.15,830493354.6666666
395025,1687464000000000000,kibana-kibana-5d996f756d-f9pwp,54207696.85,825463603.2
396086,1687462200000000000,kibana-kibana-5d996f756d-f9pwp,49324441.71666667,833206272.0
397143,1687460400000000000,kibana-kibana-5d996f756d-f9pwp,47668024.71666667,834245905.0666667
398195,1687458600000000000,kibana-kibana-5d996f756d-f9pwp,48525241.28333333,834538769.0666667
399248,1687456800000000000,kibana-kibana-5d996f756d-f9pwp,46193099.733333334,832282350.9333333
400295,1687455000000000000,kibana-kibana-5d996f756d-f9pwp,48847712.65,831987370.6666666
401343,1687453200000000000,kibana-kibana-5d996f756d-f9pwp,49903784.65,832646417.0666667
402386,1687451400000000000,kibana-kibana-5d996f756d-f9pwp,46541573.95,830900428.8
403440,1687449600000000000,kibana-kibana-5d996f756d-f9pwp,46831666.766666666,829385250.1333333
404488,1687447800000000000,kibana-kibana-5d996f756d-f9pwp,55801365.38333333,826347588.2666667
405541,1687446000000000000,kibana-kibana-5d996f756d-f9pwp,49212242.03333333,832513501.8666667
406593,1687444200000000000,kibana-kibana-5d996f756d-f9pwp,52334863.06666667,832574395.7333333
407642,1687442400000000000,kibana-kibana-5d996f756d-f9pwp,54080677.38333333,833324646.4
408680,1687440600000000000,kibana-kibana-5d996f756d-f9pwp,46322169.36666667,833340006.4
409734,1687438800000000000,kibana-kibana-5d996f756d-f9pwp,49672955.983333334,832688947.2
410785,1687437000000000000,kibana-kibana-5d996f756d-f9pwp,57497232.233333334,828977971.2
411809,1687435200000000000,kibana-kibana-5d996f756d-f9pwp,50774754.85,829080644.2666667
412872,1687433400000000000,kibana-kibana-5d996f756d-f9pwp,57362553.083333336,825773875.2
413942,1687431600000000000,kibana-kibana-5d996f756d-f9pwp,59715399.86666667,831144891.7333333
414995,1687429800000000000,kibana-kibana-5d996f756d-f9pwp,53631120.8,836070741.3333334
416057,1687428000000000000,kibana-kibana-5d996f756d-f9pwp,53859040.68333333,835832217.6
417115,1687426200000000000,kibana-kibana-5d996f756d-f9pwp,66437745.55,832872311.4666667
418166,1687424400000000000,kibana-kibana-5d996f756d-f9pwp,54627079.03333333,827266798.9333333
419222,1687422600000000000,kibana-kibana-5d996f756d-f9pwp,28982512.0,819943355.7333333
420288,1687420800000000000,kibana-kibana-5d996f756d-f9pwp,27487112.766666666,819681006.9333333
421342,1687419000000000000,kibana-kibana-5d996f756d-f9pwp,31276967.65,817439334.4
422397,1687417200000000000,kibana-kibana-5d996f756d-f9pwp,29682138.166666668,822642141.8666667
423460,1687415400000000000,kibana-kibana-5d996f756d-f9pwp,32052575.8,825521425.0666667
424488,1687413600000000000,kibana-kibana-5d996f756d-f9pwp,32273344.516666666,823927398.4
425553,1687411800000000000,kibana-kibana-5d996f756d-f9pwp,40305383.88333333,824435643.7333333
426615,1687410000000000000,kibana-kibana-5d996f756d-f9pwp,49350342.21666667,824976861.8666667
427619,1687408200000000000,kibana-kibana-5d996f756d-f9pwp,29419700.566666663,822123861.3333334
428683,1687406400000000000,kibana-kibana-5d996f756d-f9pwp,26654671.5,818984140.8
429738,1687404600000000000,kibana-kibana-5d996f756d-f9pwp,27465964.083333332,820549427.2
430802,1687402800000000000,kibana-kibana-5d996f756d-f9pwp,29533282.65,816307063.4666667
431858,1687401000000000000,kibana-kibana-5d996f756d-f9pwp,27419197.25,823437789.8666667
432912,1687399200000000000,kibana-kibana-5d996f756d-f9pwp,34581528.733333334,825228970.6666666
433977,1687397400000000000,kibana-kibana-5d996f756d-f9pwp,36943343.05,819145659.7333333
435006,1687395600000000000,kibana-kibana-5d996f756d-f9pwp,58999381.7,821197346.1333333
436069,1687393800000000000,kibana-kibana-5d996f756d-f9pwp,28128355.266666666,820847411.2
437137,1687392000000000000,kibana-kibana-5d996f756d-f9pwp,29324309.583333332,819787707.7333333
438166,1687390200000000000,kibana-kibana-5d996f756d-f9pwp,26357324.383333333,817008571.7333333
439231,1687388400000000000,kibana-kibana-5d996f756d-f9pwp,31955127.133333333,810805384.5333333
440285,1687386600000000000,kibana-kibana-5d996f756d-f9pwp,28167301.166666668,821561685.3333334
441319,1687384800000000000,kibana-kibana-5d996f756d-f9pwp,23528761.966666665,821737198.9333333
442379,1687383000000000000,kibana-kibana-5d996f756d-f9pwp,21392823.566666663,822117034.6666666
443439,1687381200000000000,kibana-kibana-5d996f756d-f9pwp,19555696.45,819236932.2666667
444467,1687379400000000000,kibana-kibana-5d996f756d-f9pwp,21360195.15,819099648.0
445525,1687377600000000000,kibana-kibana-5d996f756d-f9pwp,22185340.316666663,818906658.1333333
446588,1687375800000000000,kibana-kibana-5d996f756d-f9pwp,19265726.916666668,821258854.4
447612,1687374000000000000,kibana-kibana-5d996f756d-f9pwp,19877061.533333335,811964689.0666667
448668,1687372200000000000,kibana-kibana-5d996f756d-f9pwp,21087763.8,819623253.3333334
449719,1687370400000000000,kibana-kibana-5d996f756d-f9pwp,17703456.3,819647283.2
450730,1687368600000000000,kibana-kibana-5d996f756d-f9pwp,20243480.7,819174536.5333333
451784,1687366800000000000,kibana-kibana-5d996f756d-f9pwp,16244538.883333333,821176320.0
452832,1687365000000000000,kibana-kibana-5d996f756d-f9pwp,18048029.616666667,821158843.7333333
453823,1687363200000000000,kibana-kibana-5d996f756d-f9pwp,22202565.05,821875916.8
454866,1687361400000000000,kibana-kibana-5d996f756d-f9pwp,18852663.866666667,819651447.4666667
455921,1687359600000000000,kibana-kibana-5d996f756d-f9pwp,20053596.883333333,815084475.7333333
456970,1687357800000000000,kibana-kibana-5d996f756d-f9pwp,23883790.533333335,818094762.6666666
458011,1687356000000000000,kibana-kibana-5d996f756d-f9pwp,19462527.1,824431752.5333333
459056,1687354200000000000,kibana-kibana-5d996f756d-f9pwp,20509819.916666668,822418090.6666666
460110,1687352400000000000,kibana-kibana-5d996f756d-f9pwp,20972120.433333337,820125764.2666667
461156,1687350600000000000,kibana-kibana-5d996f756d-f9pwp,22398843.8,824519133.8666667
462200,1687348800000000000,kibana-kibana-5d996f756d-f9pwp,21454665.883333333,824401032.5333333
463250,1687347000000000000,kibana-kibana-5d996f756d-f9pwp,25763066.083333332,818078651.7333333
464310,1687345200000000000,kibana-kibana-5d996f756d-f9pwp,20986748.2,815862852.2666667
465350,1687343400000000000,kibana-kibana-5d996f756d-f9pwp,31206095.95,811949260.8
466393,1687341600000000000,kibana-kibana-5d996f756d-f9pwp,26313124.816666663,825201732.2666667
467447,1687339800000000000,kibana-kibana-5d996f756d-f9pwp,25203048.133333333,822980061.8666667
468489,1687338000000000000,kibana-kibana-5d996f756d-f9pwp,25177846.833333332,821883699.2
469538,1687336200000000000,kibana-kibana-5d996f756d-f9pwp,31424896.633333333,823143628.8
470584,1687334400000000000,kibana-kibana-5d996f756d-f9pwp,29516220.516666666,823993958.4
471623,1687332600000000000,kibana-kibana-5d996f756d-f9pwp,27555562.7,822103381.3333334
472673,1687330800000000000,kibana-kibana-5d996f756d-f9pwp,30296220.966666665,822254933.3333334
473624,1687329000000000000,kibana-kibana-5d996f756d-f9pwp,31945475.966666665,822294937.6
474708,1687327200000000000,kibana-kibana-5d996f756d-f9pwp,39070646.45,819109410.1333333
475788,1687325400000000000,kibana-kibana-5d996f756d-f9pwp,25118253.55,825890679.4666667
476837,1687323600000000000,kibana-kibana-5d996f756d-f9pwp,27804120.733333334,822877320.5333333
477898,1687321800000000000,kibana-kibana-5d996f756d-f9pwp,23783098.716666665,822169326.9333333
478956,1687320000000000000,kibana-kibana-5d996f756d-f9pwp,29230258.95,823040477.8666667
480013,1687318200000000000,kibana-kibana-5d996f756d-f9pwp,30129924.933333337,824276241.0666667
481061,1687316400000000000,kibana-kibana-5d996f756d-f9pwp,34629052.46666667,821932441.6
482119,1687314600000000000,kibana-kibana-5d996f756d-f9pwp,25004848.216666665,819303697.0666667
483178,1687312800000000000,kibana-kibana-5d996f756d-f9pwp,28497652.183333337,820186726.4
484204,1687311000000000000,kibana-kibana-5d996f756d-f9pwp,41889876.13333333,818390289.0666667
485262,1687309200000000000,kibana-kibana-5d996f756d-f9pwp,24550116.083333332,823847253.3333334
486327,1687307400000000000,kibana-kibana-5d996f756d-f9pwp,30472319.65,819373056.0
487365,1687305600000000000,kibana-kibana-5d996f756d-f9pwp,28268970.283333335,821261721.6
488425,1687303800000000000,kibana-kibana-5d996f756d-f9pwp,28763104.633333333,817159031.4666667
489475,1687302000000000000,kibana-kibana-5d996f756d-f9pwp,23838931.25,819415244.8
490528,1687300200000000000,kibana-kibana-5d996f756d-f9pwp,24563705.8,818154018.1333333
491581,1687298400000000000,kibana-kibana-5d996f756d-f9pwp,25030899.216666665,816725265.0666667
492630,1687296600000000000,kibana-kibana-5d996f756d-f9pwp,22625367.5,807075908.2666667
493680,1687294800000000000,kibana-kibana-5d996f756d-f9pwp,22731074.55,814291490.1333333
494509,1687293000000000000,kibana-kibana-5d996f756d-f9pwp,18971791.066666663,819059438.9333333
495567,1687291200000000000,kibana-kibana-5d996f756d-f9pwp,19281704.666666668,820470374.4
496635,1687289400000000000,kibana-kibana-5d996f756d-f9pwp,21796669.25,817436125.8666667
497690,1687287600000000000,kibana-kibana-5d996f756d-f9pwp,18995666.3,818341068.8
498744,1687285800000000000,kibana-kibana-5d996f756d-f9pwp,17144454.466666665,813689514.6666666
499805,1687284000000000000,kibana-kibana-5d996f756d-f9pwp,17881143.716666665,818165555.2
500862,1687282200000000000,kibana-kibana-5d996f756d-f9pwp,17668100.15,815953578.6666666
501912,1687280400000000000,kibana-kibana-5d996f756d-f9pwp,20166294.383333333,814185608.5333333
502961,1687278600000000000,kibana-kibana-5d996f756d-f9pwp,27857906.4,820663910.4
503876,1687276800000000000,kibana-kibana-5d996f756d-f9pwp,23885872.05,820379170.1333333
504941,1687275000000000000,kibana-kibana-5d996f756d-f9pwp,21876960.733333334,823133388.8
506020,1687273200000000000,kibana-kibana-5d996f756d-f9pwp,29135918.9,821928277.3333334
507066,1687271400000000000,kibana-kibana-5d996f756d-f9pwp,20035043.566666663,819766135.4666667
508117,1687269600000000000,kibana-kibana-5d996f756d-f9pwp,21121044.816666663,815207765.3333334
509172,1687267800000000000,kibana-kibana-5d996f756d-f9pwp,18342093.7,817648708.2666667
510654,1687266000000000000,kibana-kibana-5d996f756d-f9pwp,21945011.366666667,810857267.2
511675,1687264200000000000,kibana-kibana-5d996f756d-f9pwp,20455474.666666668,815175611.7333333
512716,1687262400000000000,kibana-kibana-5d996f756d-f9pwp,19795423.5,819940693.3333334
513773,1687260600000000000,kibana-kibana-5d996f756d-f9pwp,21129434.533333335,819237273.6
514825,1687258800000000000,kibana-kibana-5d996f756d-f9pwp,24482354.6,817642359.4666667
515870,1687257000000000000,kibana-kibana-5d996f756d-f9pwp,26004259.316666663,819077393.0666667
516869,1687255200000000000,kibana-kibana-5d996f756d-f9pwp,25078398.066666663,819515801.6
517918,1687253400000000000,kibana-kibana-5d996f756d-f9pwp,25428620.116666667,819028650.6666666
518971,1687251600000000000,kibana-kibana-5d996f756d-f9pwp,27574660.2,817147835.7333333
520025,1687249800000000000,kibana-kibana-5d996f756d-f9pwp,36196738.7,820746990.9333333
521080,1687248000000000000,kibana-kibana-5d996f756d-f9pwp,33504800.083333332,828077465.6
522138,1687246200000000000,kibana-kibana-5d996f756d-f9pwp,40792080.583333336,823871692.8
523187,1687244400000000000,kibana-kibana-5d996f756d-f9pwp,43040434.03333333,826834124.8
524242,1687242600000000000,kibana-kibana-5d996f756d-f9pwp,42357862.9,824463564.8
525299,1687240800000000000,kibana-kibana-5d996f756d-f9pwp,37633082.21666667,820792251.7333333
526354,1687239000000000000,kibana-kibana-5d996f756d-f9pwp,31556443.833333332,818913075.2
527418,1687237200000000000,kibana-kibana-5d996f756d-f9pwp,27991635.966666665,815228108.8
528473,1687235400000000000,kibana-kibana-5d996f756d-f9pwp,31877520.566666663,817602764.8
529521,1687233600000000000,kibana-kibana-5d996f756d-f9pwp,26980912.75,820543146.6666666
530574,1687231800000000000,kibana-kibana-5d996f756d-f9pwp,23195771.483333334,819577924.2666667
531625,1687230000000000000,kibana-kibana-5d996f756d-f9pwp,26104785.55,818356906.6666666
532678,1687228200000000000,kibana-kibana-5d996f756d-f9pwp,23480921.25,820604177.0666667
533732,1687226400000000000,kibana-kibana-5d996f756d-f9pwp,28267903.05,814940842.6666666
534784,1687224600000000000,kibana-kibana-5d996f756d-f9pwp,25691501.016666666,816291703.4666667
535840,1687222800000000000,kibana-kibana-5d996f756d-f9pwp,22837054.666666668,814680814.9333333
536896,1687221000000000000,kibana-kibana-5d996f756d-f9pwp,23416710.916666668,813978350.9333333
537078,1687219200000000000,kibana-kibana-5d996f756d-f9pwp,24870657.233333334,818836480.0
538399,1687217400000000000,kibana-kibana-5d996f756d-f9pwp,26023890.083333332,822884078.9333333
539441,1687215600000000000,kibana-kibana-5d996f756d-f9pwp,29154762.266666666,820058112.0
540496,1687213800000000000,kibana-kibana-5d996f756d-f9pwp,23456329.8,817028778.6666666
541551,1687212000000000000,kibana-kibana-5d996f756d-f9pwp,24513086.883333333,818241672.5333333
542606,1687210200000000000,kibana-kibana-5d996f756d-f9pwp,22254348.216666665,817421994.6666666
543646,1687208400000000000,kibana-kibana-5d996f756d-f9pwp,21137471.983333334,818592768.0
544702,1687206600000000000,kibana-kibana-5d996f756d-f9pwp,18852285.8,815035938.1333333
545758,1687204800000000000,kibana-kibana-5d996f756d-f9pwp,24514438.666666668,814630502.4
546799,1687203000000000000,kibana-kibana-5d996f756d-f9pwp,19280160.083333332,824025565.8666667
547854,1687201200000000000,kibana-kibana-5d996f756d-f9pwp,18843017.6,819739784.5333333
548906,1687199400000000000,kibana-kibana-5d996f756d-f9pwp,17352375.133333333,822305245.8666667
549958,1687197600000000000,kibana-kibana-5d996f756d-f9pwp,17915627.066666666,822236228.2666667
550993,1687195800000000000,kibana-kibana-5d996f756d-f9pwp,18882297.316666663,820890350.9333333
552042,1687194000000000000,kibana-kibana-5d996f756d-f9pwp,17426130.466666665,817871462.4
553058,1687192200000000000,kibana-kibana-5d996f756d-f9pwp,20715635.616666667,818902289.0666667
554106,1687190400000000000,kibana-kibana-5d996f756d-f9pwp,17684292.733333334,816366182.4
555155,1687188600000000000,kibana-kibana-5d996f756d-f9pwp,25873097.616666667,813033130.6666666
556206,1687186800000000000,kibana-kibana-5d996f756d-f9pwp,20005600.7,820216968.5333333
557258,1687185000000000000,kibana-kibana-5d996f756d-f9pwp,20760296.433333337,818128622.9333333
558311,1687183200000000000,kibana-kibana-5d996f756d-f9pwp,22191882.983333334,816500531.2
559372,1687181400000000000,kibana-kibana-5d996f756d-f9pwp,20283006.433333337,808989081.6
560419,1687179600000000000,kibana-kibana-5d996f756d-f9pwp,18928524.983333334,818228565.3333334
561474,1687177800000000000,kibana-kibana-5d996f756d-f9pwp,24268917.25,814599031.4666667
562526,1687176000000000000,kibana-kibana-5d996f756d-f9pwp,21388789.533333335,814538683.7333333
563587,1687174200000000000,kibana-kibana-5d996f756d-f9pwp,26765171.55,809617749.3333334
564623,1687172400000000000,kibana-kibana-5d996f756d-f9pwp,23148949.6,821794816.0
565681,1687170600000000000,kibana-kibana-5d996f756d-f9pwp,23899388.133333333,822643302.4
566737,1687168800000000000,kibana-kibana-5d996f756d-f9pwp,29489135.483333334,824468753.0666667
567771,1687167000000000000,kibana-kibana-5d996f756d-f9pwp,34782956.46666667,822884693.3333334
568841,1687165200000000000,kibana-kibana-5d996f756d-f9pwp,28581027.083333332,823497045.3333334
569906,1687163400000000000,kibana-kibana-5d996f756d-f9pwp,28165154.983333334,821863901.8666667
570945,1687161600000000000,kibana-kibana-5d996f756d-f9pwp,28035264.216666665,821206835.2
571998,1687159800000000000,kibana-kibana-5d996f756d-f9pwp,36165464.21666667,820374118.4
573065,1687158000000000000,kibana-kibana-5d996f756d-f9pwp,63344888.25,825747456.0
574109,1687156200000000000,kibana-kibana-5d996f756d-f9pwp,46235229.666666664,826852147.2
575194,1687154400000000000,kibana-kibana-5d996f756d-f9pwp,36190257.28333333,824815957.3333334
576248,1687152600000000000,kibana-kibana-5d996f756d-f9pwp,35152442.21666667,826845934.9333333
577184,1687150800000000000,kibana-kibana-5d996f756d-f9pwp,28584414.866666667,823410756.2666667
578240,1687149000000000000,kibana-kibana-5d996f756d-f9pwp,33245842.366666667,821906432.0
579294,1687147200000000000,kibana-kibana-5d996f756d-f9pwp,28370040.883333333,820439313.0666667
580343,1687145400000000000,kibana-kibana-5d996f756d-f9pwp,27448121.983333334,816929382.4
581400,1687143600000000000,kibana-kibana-5d996f756d-f9pwp,32291141.983333334,816666077.8666667
582449,1687141800000000000,kibana-kibana-5d996f756d-f9pwp,24025117.316666663,825010312.5333333
583505,1687140000000000000,kibana-kibana-5d996f756d-f9pwp,27225678.216666665,824278903.4666667
584559,1687138200000000000,kibana-kibana-5d996f756d-f9pwp,25724483.25,824189610.6666666
585616,1687136400000000000,kibana-kibana-5d996f756d-f9pwp,39485193.766666666,821697126.4
586655,1687134600000000000,kibana-kibana-5d996f756d-f9pwp,26754553.033333335,819935573.3333334
587712,1687132800000000000,kibana-kibana-5d996f756d-f9pwp,24782208.483333334,820900932.2666667
588770,1687131000000000000,kibana-kibana-5d996f756d-f9pwp,25110736.583333332,817791931.7333333
589795,1687129200000000000,kibana-kibana-5d996f756d-f9pwp,31752188.883333333,815408810.6666666
590850,1687127400000000000,kibana-kibana-5d996f756d-f9pwp,35207899.28333333,820439381.3333334
591908,1687125600000000000,kibana-kibana-5d996f756d-f9pwp,25145208.483333334,817800942.9333333
592947,1687123800000000000,kibana-kibana-5d996f756d-f9pwp,22817895.55,823168273.0666667
594004,1687122000000000000,kibana-kibana-5d996f756d-f9pwp,19510039.616666667,821376750.9333333
595058,1687120200000000000,kibana-kibana-5d996f756d-f9pwp,23194509.716666665,820937113.6
596101,1687118400000000000,kibana-kibana-5d996f756d-f9pwp,21877802.0,817303620.2666667
597159,1687116600000000000,kibana-kibana-5d996f756d-f9pwp,18132868.733333334,819020800.0
598214,1687114800000000000,kibana-kibana-5d996f756d-f9pwp,24732026.833333332,813580424.5333333
599148,1687113000000000000,kibana-kibana-5d996f756d-f9pwp,16189773.333333334,820992409.6
600200,1687111200000000000,kibana-kibana-5d996f756d-f9pwp,20261555.183333337,820751428.2666667
601253,1687109400000000000,kibana-kibana-5d996f756d-f9pwp,22118223.6,820015377.0666667
602295,1687107600000000000,kibana-kibana-5d996f756d-f9pwp,21802719.533333335,815058670.9333333
603346,1687105800000000000,kibana-kibana-5d996f756d-f9pwp,19377271.85,820214852.2666667
604387,1687104000000000000,kibana-kibana-5d996f756d-f9pwp,18827542.5,817095270.4
605436,1687102200000000000,kibana-kibana-5d996f756d-f9pwp,20288094.416666668,816499029.3333334
606485,1687100400000000000,kibana-kibana-5d996f756d-f9pwp,17906011.55,817083938.1333333
607534,1687098600000000000,kibana-kibana-5d996f756d-f9pwp,24009165.8,818031752.5333333
608569,1687096800000000000,kibana-kibana-5d996f756d-f9pwp,22048448.1,816756736.0
609622,1687095000000000000,kibana-kibana-5d996f756d-f9pwp,18746299.6,818759748.2666667
610676,1687093200000000000,kibana-kibana-5d996f756d-f9pwp,21895702.05,819935846.4
611695,1687091400000000000,kibana-kibana-5d996f756d-f9pwp,20650034.0,818901879.4666667
612752,1687089600000000000,kibana-kibana-5d996f756d-f9pwp,21633222.116666667,817499067.7333333
613809,1687087800000000000,kibana-kibana-5d996f756d-f9pwp,23512610.933333337,816895726.9333333
614849,1687086000000000000,kibana-kibana-5d996f756d-f9pwp,23378924.833333332,813494749.8666667
615906,1687084200000000000,kibana-kibana-5d996f756d-f9pwp,23220940.683333337,810012057.6
616960,1687082400000000000,kibana-kibana-5d996f756d-f9pwp,24154164.95,819604411.7333333
618003,1687080600000000000,kibana-kibana-5d996f756d-f9pwp,26307086.8,814398737.0666667
619059,1687078800000000000,kibana-kibana-5d996f756d-f9pwp,25928978.85,819271065.6
