,time,cpu_cores,pod,cpu_unit,memory_bytes,memory_unit,cpu_usage_nanocores,memory_working_set_bytes
184,1682640000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10468075.283333331,22804206.933333337
185,1682636400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,13529209.425,22786833.066666663
186,1682632800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,9731043.3,23254323.2
187,1682629200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,6049863.425,24018090.666666668
188,1682625600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,4207232.733333333,25305053.866666667
189,1682622000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3339739.091666667,26731588.266666666
190,1682618400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3222945.2333333334,26229350.4
191,1682614800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3318498.308333333,26531225.6
192,1682611200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3695373.816666667,26447633.066666663
193,1682607600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,4231712.708333333,25195622.4
194,1682604000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,5029234.466666667,24416836.266666666
195,1682600400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,6304732.866666666,23768541.866666667
196,1682596800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,7851273.775,23360375.466666665
197,1682593200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,9101941.383333333,23170355.2
198,1682589600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11912407.258333333,22656716.8
199,1682586000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,15632404.741666667,22449527.466666665
200,1682582400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,13990168.7,22291797.333333332
201,1682578800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11722442.05,22469290.666666668
202,1682575200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11095250.675,22611899.733333334
203,1682571600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10882083.3,22489804.8
204,1682568000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11259536.533333331,22698598.4
205,1682564400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11653938.2,22486835.2
206,1682560800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10878390.641666668,22612753.066666663
207,1682557200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,9653124.283333331,23204078.933333337
208,1682553600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10315296.666666666,23281152.0
209,1682550000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,13966158.858333332,22947874.133333333
210,1682546400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,9627878.408333331,23043788.8
211,1682542800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,6095040.708333333,24325700.266666666
212,1682539200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,4139319.5166666666,26050218.666666668
213,1682535600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3348081.8333333335,27531946.666666668
214,1682532000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3191098.933333333,26605670.4
215,1682528400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3287346.3833333333,27424529.066666663
216,1682524800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3536815.325,26397934.933333337
217,1682521200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,4107257.3583333334,26038818.133333333
218,1682517600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,4820141.566666666,25033796.266666666
219,1682514000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,6181789.158333333,24145954.133333333
220,1682510400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,7435244.608333333,23469909.333333332
221,1682506800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,8731880.083333334,22938999.466666665
222,1682503200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11665716.316666666,22630161.066666663
223,1682499600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,15400130.85,22682146.133333333
224,1682496000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,13691542.341666669,23031057.066666663
225,1682492400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11653950.966666669,23271662.933333337
226,1682488800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11054355.3,22804718.933333337
227,1682485200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10808044.7,22979276.8
228,1682481600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11038532.758333333,22966237.866666667
229,1682478000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11392964.058333334,23287876.266666666
230,1682474400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10665071.708333334,23103931.733333334
231,1682470800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,9662331.191666666,22613230.933333337
232,1682467200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10615698.35,22515302.4
233,1682463600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,14271537.858333332,22228343.466666665
234,1682460000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,9744651.908333331,22766626.133333333
235,1682456400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,6148407.591666667,23458030.933333337
236,1682452800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,4183664.508333334,24711475.2
237,1682449200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3390418.175,26365201.066666663
238,1682445600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3201320.65,26916932.266666666
239,1682442000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3288250.816666667,25998404.266666666
240,1682438400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3503416.033333333,25800021.333333332
241,1682434800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3992950.775,25205521.066666663
242,1682431200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,4670576.541666667,24928460.8
243,1682427600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,5939647.608333333,24231833.6
244,1682424000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,7259615.4,23432157.866666667
245,1682420400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,8544136.208333334,23075498.666666668
246,1682416800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10805718.45,23117824.0
247,1682413200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,14226793.266666668,22810282.666666668
248,1682409600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,13049232.466666669,23127961.6
249,1682406000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11091484.35,23088025.6
250,1682402400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10156064.558333334,23232512.0
251,1682398800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10275225.6,23090039.466666665
252,1682395200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10702684.891666668,23496840.533333335
253,1682391600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11111989.566666666,23295624.533333335
254,1682388000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10304389.608333332,23271424.0
255,1682384400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,9372960.175,23462126.933333337
256,1682380800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10469765.891666668,23142912.0
257,1682377200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,14239903.0,22905617.066666663
258,1682373600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,9647342.191666666,23597021.866666667
259,1682370000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,5999814.566666666,24288119.466666665
260,1682366400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,4136617.383333334,25858833.066666663
261,1682362800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3326530.375,26620245.333333332
262,1682359200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3138657.125,27257207.466666665
263,1682355600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3181164.5083333333,27041689.6
264,1682352000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3443575.033333333,25927987.2
265,1682348400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3912007.658333333,25346491.733333334
266,1682344800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,4609071.15,24608153.6
267,1682341200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,5874753.183333334,24141585.066666663
268,1682337600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,7237202.058333334,23535650.133333333
269,1682334000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,8626813.691666666,23119803.733333334
270,1682330400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11180032.833333334,23078195.2
271,1682326800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,14766795.975,22882133.333333332
272,1682323200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,13524652.591666669,22787140.266666666
273,1682319600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11632012.533333331,22497143.466666665
274,1682316000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10956575.966666669,22499020.8
275,1682312400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10393915.383333333,22548377.6
276,1682308800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10702986.191666666,22593058.133333333
277,1682305200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10830031.875,22591283.2
278,1682301600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10448561.758333333,22714299.733333334
279,1682298000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,9548929.541666666,22624119.466666665
280,1682294400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10660389.75,22845405.866666667
281,1682290800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,14211699.4,23111714.133333333
282,1682287200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,9997009.45,23142502.4
283,1682283600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,6278267.05,24225655.466666665
284,1682280000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,4221007.058333334,25795174.4
285,1682276400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3434685.8833333333,27663940.266666666
286,1682272800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3203133.6333333333,27526075.733333334
287,1682269200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3280523.6333333333,26940723.2
288,1682265600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3362070.95,26561228.8
289,1682262000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3828366.8583333334,26274269.866666667
290,1682258400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,4520714.941666666,24911872.0
291,1682254800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,5660994.758333334,24233267.2
292,1682251200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,6834378.708333333,23865344.0
293,1682247600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,7922616.458333333,23566028.8
294,1682244000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,9315983.308333334,23517866.666666668
295,1682240400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11353669.433333334,23059592.533333335
296,1682236800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,12453840.4,23075601.066666663
297,1682233200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,13156324.65,22879607.466666665
298,1682229600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,13541217.733333332,22995217.066666663
299,1682226000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,13859092.008333333,23107720.533333335
300,1682222400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,14036656.125,23037235.2
301,1682218800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,13643002.575,23271014.4
302,1682215200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,12429171.775,23163460.266666666
303,1682211600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10866399.483333332,23059182.933333337
304,1682208000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,8286145.233333333,23267703.466666665
305,1682204400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,6856748.575,23690990.933333337
306,1682200800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,5589867.975,24285491.2
307,1682197200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,4631807.266666667,25031850.666666668
308,1682193600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3765598.325,26483712.0
309,1682190000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3411960.441666667,26579592.533333335
310,1682186400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3389447.975,25608294.4
311,1682182800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3514957.85,25846988.8
312,1682179200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3878018.05,25110869.333333332
313,1682175600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,4449029.283333333,24185344.0
314,1682172000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,5163190.541666667,23919513.6
315,1682168400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,6523670.141666667,23456051.2
316,1682164800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,7922707.325,23029145.6
317,1682161200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,8963569.475,23010406.4
318,1682157600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10970993.716666669,23463970.133333333
319,1682154000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,13401268.841666669,23140761.6
320,1682150400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,14415115.65,22851174.4
321,1682146800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,14556473.058333334,23084987.733333334
322,1682143200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,14780442.95,23238451.2
323,1682139600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,15010490.666666666,23135061.333333332
324,1682136000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,15215852.2,23294225.066666663
325,1682132400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,15392748.714285716,23138304.0
326,1682128800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,14399019.525,22903227.733333334
327,1682125200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,12511149.725,22990267.733333334
328,1682121600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10345211.916666666,23185442.133333333
329,1682118000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,8394602.95,23291596.8
330,1682114400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,6493838.558333334,23772501.333333332
331,1682110800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,5291831.233333333,24243677.866666667
332,1682107200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,4121177.475,26101964.8
333,1682103600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3497303.6416666666,26848904.533333335
334,1682100000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3423101.591666667,27085653.333333332
335,1682096400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3608724.3583333334,26460125.866666667
336,1682092800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,3977602.6666666665,25656934.4
337,1682089200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,4580091.391666667,24836744.533333335
338,1682085600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,5449764.516666667,24213606.4
339,1682082000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,6920156.8,23772535.466666665
340,1682078400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,8225678.825,23592584.533333335
341,1682074800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,9850017.65,23186909.866666667
342,1682071200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,13078539.891666668,23188582.4
343,1682067600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,16252183.325,22997538.133333333
344,1682064000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,14829938.825,23376793.6
345,1682060400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,12927723.375,23239099.733333334
346,1682056800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,12112705.3,22947498.666666668
347,1682053200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11881286.841666669,23335287.466666665
348,1682049600000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11948839.95,23327027.2
349,1682046000000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,12265939.483333332,23142741.333333332
350,1682042400000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,11285016.358333332,23025186.133333333
351,1682038800000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10174842.766666668,23350272.0
352,1682035200000000000,1.0,account-journaling-az2-prd-user-profile-sync-sink-74cd8b472hdn4,core,1073741824.0,byte,10648817.95,23164313.6
