,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
60340,1688644800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,77363589.48333333,2528784520.5333333
61407,1688643000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,55149056.95,1952236066.1333337
62473,1688641200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,64012086.483333334,2032785954.1333337
63540,1688639400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,76309516.98333333,2554849962.6666665
64611,1688637600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,187010040.46666667,3435441698.133333
65685,1688635800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,172543553.41666666,3381904930.133333
66749,1688634000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,174432607.53333333,3571926425.6
67822,1688632200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,168871396.65,3713269213.866667
68852,1688630400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,144249795.55,3755949329.0666666
69926,1688628600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,142509215.76666668,3408366318.9333334
70977,1688626800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,203813160.78333333,3515103778.133333
72048,1688625000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,199961130.91666663,3624064000.0
73150,1688623200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,141494873.8,3508076134.4
74270,1688621400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,151273616.16666666,3263145847.4666667
75357,1688619600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,120961545.81666666,2898205627.733333
76537,1688617800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,126715353.81666666,3147626154.6666665
77607,1688616000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,120698996.4,2977269145.6
78675,1688614200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,100105887.3,2091206178.1333337
79729,1688612400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,93816762.93333334,2301978009.6
80796,1688610600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,86399136.71666667,2483771733.3333335
81863,1688608800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,121476374.6,3027028377.6
82932,1688607000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,87317732.45,2824653619.2
83998,1688605200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,120452338.38333334,3272809881.6
85075,1688603400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,89607163.56666666,2671374062.9333334
86142,1688601600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,118775099.01666668,2991355699.2
