,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
186113,1688430600000000000,zipkin-6c4bd7cff8-sjckh,103556368.9,4469213184.0
187174,1688428800000000000,zipkin-6c4bd7cff8-sjckh,108957788.98333332,4469191202.133333
188454,1688427000000000000,zipkin-6c4bd7cff8-sjckh,143380058.18333334,4469147374.933333
189512,1688425200000000000,zipkin-6c4bd7cff8-sjckh,150857164.86666667,4474352844.8
190566,1688423400000000000,zipkin-6c4bd7cff8-sjckh,124857619.75,4468985514.666667
191623,1688421600000000000,zipkin-6c4bd7cff8-sjckh,106684549.66666669,4468974182.4
192690,1688419800000000000,zipkin-6c4bd7cff8-sjckh,79306328.63333334,4468942848.0
193746,1688418000000000000,zipkin-6c4bd7cff8-sjckh,67423906.46666667,4468950971.733334
194802,1688416200000000000,zipkin-6c4bd7cff8-sjckh,47479376.833333336,4468964556.8
195868,1688414400000000000,zipkin-6c4bd7cff8-sjckh,28805239.333333332,4468953088.0
196928,1688412600000000000,zipkin-6c4bd7cff8-sjckh,27131304.566666663,4468953088.0
197992,1688410800000000000,zipkin-6c4bd7cff8-sjckh,18389659.466666665,4468949538.133333
199045,1688409000000000000,zipkin-6c4bd7cff8-sjckh,19210057.3,4468948992.0
200102,1688407200000000000,zipkin-6c4bd7cff8-sjckh,15995588.95,4468948992.0
201151,1688405400000000000,zipkin-6c4bd7cff8-sjckh,22735140.166666668,4468948992.0
202203,1688403600000000000,zipkin-6c4bd7cff8-sjckh,15947752.566666666,4469004424.533334
203262,1688401800000000000,zipkin-6c4bd7cff8-sjckh,21824955.466666665,4469067776.0
204317,1688400000000000000,zipkin-6c4bd7cff8-sjckh,25848761.033333335,4470078873.6
205367,1688398200000000000,zipkin-6c4bd7cff8-sjckh,24686228.566666663,4468948992.0
206420,1688396400000000000,zipkin-6c4bd7cff8-sjckh,38103940.9047619,4468950357.333333
207476,1688394600000000000,zipkin-6c4bd7cff8-sjckh,33811966.88333333,4468951040.0
208532,1688392800000000000,zipkin-6c4bd7cff8-sjckh,45876968.916666664,4469845811.2
209570,1688391000000000000,zipkin-6c4bd7cff8-sjckh,49704716.416666664,4468947012.266666
210626,1688389200000000000,zipkin-6c4bd7cff8-sjckh,59326738.71666667,4468966468.266666
211678,1688387400000000000,zipkin-6c4bd7cff8-sjckh,61171821.4,4468940800.0
212736,1688385600000000000,zipkin-6c4bd7cff8-sjckh,73349060.68333334,4468929536.0
213801,1688383800000000000,zipkin-6c4bd7cff8-sjckh,82901829.11666666,4468934109.866667
214853,1688382000000000000,zipkin-6c4bd7cff8-sjckh,100383977.6,4468943530.666667
215913,1688380200000000000,zipkin-6c4bd7cff8-sjckh,92188365.01666668,4468987016.533334
216972,1688378400000000000,zipkin-6c4bd7cff8-sjckh,124764117.95,4468941619.2
218038,1688376600000000000,zipkin-6c4bd7cff8-sjckh,138955085.38333333,4468959436.8
219102,1688374800000000000,zipkin-6c4bd7cff8-sjckh,164891347.13333333,4472131379.2
220155,1688373000000000000,zipkin-6c4bd7cff8-sjckh,155978677.75,4469213525.333333
221212,1688371200000000000,zipkin-6c4bd7cff8-sjckh,136708626.63333333,4469213593.6
222277,1688369400000000000,zipkin-6c4bd7cff8-sjckh,133988137.18333334,4471237222.4
223339,1688367600000000000,zipkin-6c4bd7cff8-sjckh,111695814.15,4470743790.933333
224390,1688365800000000000,zipkin-6c4bd7cff8-sjckh,120021950.71666668,4469042039.466666
225440,1688364000000000000,zipkin-6c4bd7cff8-sjckh,114907545.9,4475596663.466666
226497,1688362200000000000,zipkin-6c4bd7cff8-sjckh,116334688.06666666,4470130346.666667
227570,1688360400000000000,zipkin-6c4bd7cff8-sjckh,115194608.96666668,4469029546.666667
228630,1688358600000000000,zipkin-6c4bd7cff8-sjckh,122191036.95,4474844569.6
229651,1688356800000000000,zipkin-6c4bd7cff8-sjckh,118312290.38333334,4469074329.6
230712,1688355000000000000,zipkin-6c4bd7cff8-sjckh,126771997.28333332,4468870417.066667
231762,1688353200000000000,zipkin-6c4bd7cff8-sjckh,119323871.38333334,4468850210.133333
232801,1688351400000000000,zipkin-6c4bd7cff8-sjckh,113767316.53333332,4468848298.666667
233859,1688349600000000000,zipkin-6c4bd7cff8-sjckh,107029868.7,4468848366.933333
234920,1688347800000000000,zipkin-6c4bd7cff8-sjckh,97897662.31666666,4468858129.066667
235985,1688346000000000000,zipkin-6c4bd7cff8-sjckh,92397846.06666666,4468850756.266666
237040,1688344200000000000,zipkin-6c4bd7cff8-sjckh,110701621.58333331,4470080034.133333
238102,1688342400000000000,zipkin-6c4bd7cff8-sjckh,114062921.2,4468836010.666667
239153,1688340600000000000,zipkin-6c4bd7cff8-sjckh,128932836.46666668,4468938342.4
240201,1688338800000000000,zipkin-6c4bd7cff8-sjckh,154015091.38333333,4469117678.933333
241255,1688337000000000000,zipkin-6c4bd7cff8-sjckh,124129881.78333332,4469097813.333333
242316,1688335200000000000,zipkin-6c4bd7cff8-sjckh,117982224.58333331,4472195891.2
243213,1688333400000000000,zipkin-6c4bd7cff8-sjckh,82190557.51666667,4469116450.133333
244274,1688331600000000000,zipkin-6c4bd7cff8-sjckh,68579890.4,4469098564.266666
245331,1688329800000000000,zipkin-6c4bd7cff8-sjckh,50706878.03333333,4469096448.0
246381,1688328000000000000,zipkin-6c4bd7cff8-sjckh,39087201.18333333,4469096448.0
247438,1688326200000000000,zipkin-6c4bd7cff8-sjckh,27151843.783333335,4469137544.533334
248501,1688324400000000000,zipkin-6c4bd7cff8-sjckh,20059281.466666665,4469138022.4
249552,1688322600000000000,zipkin-6c4bd7cff8-sjckh,20871918.516666666,4469055761.066667
250612,1688320800000000000,zipkin-6c4bd7cff8-sjckh,15746928.416666666,4469035008.0
251618,1688319000000000000,zipkin-6c4bd7cff8-sjckh,20699149.383333333,4469061768.533334
252672,1688317200000000000,zipkin-6c4bd7cff8-sjckh,20239824.033333335,4469067776.0
253720,1688315400000000000,zipkin-6c4bd7cff8-sjckh,20719309.316666663,4470857796.266666
254768,1688313600000000000,zipkin-6c4bd7cff8-sjckh,20060601.45,4469063680.0
255826,1688311800000000000,zipkin-6c4bd7cff8-sjckh,29329748.383333333,4469093717.333333
256880,1688310000000000000,zipkin-6c4bd7cff8-sjckh,27836369.6,4469069687.466666
257928,1688308200000000000,zipkin-6c4bd7cff8-sjckh,31959770.783333335,4469039923.2
258981,1688306400000000000,zipkin-6c4bd7cff8-sjckh,40135918.28333333,4469076992.0
260036,1688304600000000000,zipkin-6c4bd7cff8-sjckh,41179539.1,4469054668.8
261086,1688302800000000000,zipkin-6c4bd7cff8-sjckh,56528740.233333334,4469088938.666667
262141,1688301000000000000,zipkin-6c4bd7cff8-sjckh,59000755.55,4470344157.866667
263201,1688299200000000000,zipkin-6c4bd7cff8-sjckh,75287050.56666666,4469098564.266666
264228,1688297400000000000,zipkin-6c4bd7cff8-sjckh,79196767.46666667,4470684194.133333
265291,1688295600000000000,zipkin-6c4bd7cff8-sjckh,90551847.08333331,4469056853.333333
266355,1688293800000000000,zipkin-6c4bd7cff8-sjckh,93655177.06666666,4472186880.0
267418,1688292000000000000,zipkin-6c4bd7cff8-sjckh,106173802.65,4470160725.333333
268470,1688290200000000000,zipkin-6c4bd7cff8-sjckh,110985833.85,4474765858.133333
269532,1688288400000000000,zipkin-6c4bd7cff8-sjckh,114982002.1,4470754850.133333
270593,1688286600000000000,zipkin-6c4bd7cff8-sjckh,111205225.78333332,4469178368.0
271653,1688284800000000000,zipkin-6c4bd7cff8-sjckh,107161328.26666668,4476072482.133333
272710,1688283000000000000,zipkin-6c4bd7cff8-sjckh,121304090.58333331,4469340910.933333
273773,1688281200000000000,zipkin-6c4bd7cff8-sjckh,112796748.93333334,4469318519.466666
274834,1688279400000000000,zipkin-6c4bd7cff8-sjckh,112863626.83333331,4469292032.0
275899,1688277600000000000,zipkin-6c4bd7cff8-sjckh,122040609.9,4470621184.0
276958,1688275800000000000,zipkin-6c4bd7cff8-sjckh,134378393.75,4469177685.333333
278017,1688274000000000000,zipkin-6c4bd7cff8-sjckh,133200391.73333332,4469164305.066667
279073,1688272200000000000,zipkin-6c4bd7cff8-sjckh,138692607.03333333,4471222545.066667
280139,1688270400000000000,zipkin-6c4bd7cff8-sjckh,130422258.1,4469122525.866667
281198,1688268600000000000,zipkin-6c4bd7cff8-sjckh,141364361.16666666,4469132834.133333
282257,1688266800000000000,zipkin-6c4bd7cff8-sjckh,135349575.38333333,4469121911.466666
283316,1688265000000000000,zipkin-6c4bd7cff8-sjckh,121676972.21666668,4469257489.066667
284375,1688263200000000000,zipkin-6c4bd7cff8-sjckh,129552605.13333334,4477027532.8
285435,1688261400000000000,zipkin-6c4bd7cff8-sjckh,112480348.06666666,4475514333.866667
286486,1688259600000000000,zipkin-6c4bd7cff8-sjckh,106204211.48333332,4469271961.6
287505,1688257800000000000,zipkin-6c4bd7cff8-sjckh,110789155.01666668,4469220283.733334
288562,1688256000000000000,zipkin-6c4bd7cff8-sjckh,95015493.45,4475463543.466666
288619,1688254200000000000,zipkin-6c4bd7cff8-sjckh,74553839.58333333,4469211136.0
289683,1688252400000000000,zipkin-6c4bd7cff8-sjckh,70063406.35,4469212774.4
290726,1688250600000000000,zipkin-6c4bd7cff8-sjckh,51264225.516666666,4469212842.666667
291785,1688248800000000000,zipkin-6c4bd7cff8-sjckh,47072918.733333334,4474032878.933333
292844,1688247000000000000,zipkin-6c4bd7cff8-sjckh,40595258.1,4469219328.0
293901,1688245200000000000,zipkin-6c4bd7cff8-sjckh,40610414.666666664,4469178368.0
294955,1688243400000000000,zipkin-6c4bd7cff8-sjckh,32799069.5,4469178368.0
296015,1688241600000000000,zipkin-6c4bd7cff8-sjckh,30255838.816666663,4469178368.0
297075,1688239800000000000,zipkin-6c4bd7cff8-sjckh,26159366.616666667,4469169629.866667
298133,1688238000000000000,zipkin-6c4bd7cff8-sjckh,19883443.666666668,4469146282.666667
299180,1688236200000000000,zipkin-6c4bd7cff8-sjckh,22421397.666666668,4469149696.0
300236,1688234400000000000,zipkin-6c4bd7cff8-sjckh,18662041.916666668,4469142050.133333
301293,1688232600000000000,zipkin-6c4bd7cff8-sjckh,19234609.65,4469116928.0
302346,1688230800000000000,zipkin-6c4bd7cff8-sjckh,24345287.116666667,4469116928.0
303401,1688229000000000000,zipkin-6c4bd7cff8-sjckh,27511793.0,4469107097.6
304431,1688227200000000000,zipkin-6c4bd7cff8-sjckh,26010328.683333337,4469116928.0
305488,1688225400000000000,zipkin-6c4bd7cff8-sjckh,37922629.68333333,4469111739.733334
306539,1688223600000000000,zipkin-6c4bd7cff8-sjckh,38225335.583333336,4469072145.066667
307593,1688221800000000000,zipkin-6c4bd7cff8-sjckh,47615924.55,4469010432.0
308644,1688220000000000000,zipkin-6c4bd7cff8-sjckh,48116935.4,4469012070.4
309665,1688218200000000000,zipkin-6c4bd7cff8-sjckh,55805737.733333334,4469063133.866667
310720,1688216400000000000,zipkin-6c4bd7cff8-sjckh,65561559.06666667,4470918894.933333
311776,1688214600000000000,zipkin-6c4bd7cff8-sjckh,84575227.61666666,4468932403.2
312833,1688212800000000000,zipkin-6c4bd7cff8-sjckh,88010808.36666666,4468906257.066667
313890,1688211000000000000,zipkin-6c4bd7cff8-sjckh,80583029.83333333,4468839628.8
314946,1688209200000000000,zipkin-6c4bd7cff8-sjckh,91029595.61666666,4470017979.733334
315972,1688207400000000000,zipkin-6c4bd7cff8-sjckh,99656682.73333332,4468794163.2
